time,ticks,degrees
2.7145259999999998,9569,9569
2.7195489999999998,5072,5072
2.724571,693,693
2.729591,12400,12400
2.734606,7895,7895
2.739626,3381,3381
2.744643,15255,15255
2.7496579999999997,10678,10678
2.754676,6150,6150
2.759691,1790,1790
2.764703,13497,13497
2.76972,8904,8904
2.7747349999999997,4406,4406
2.779754,16279,16279
2.784768,11652,11652
2.789781,7142,7142
2.7948,2765,2765
2.799816,14506,14506
2.804849,9884,9884
2.8098639999999997,5475,5475
2.814879,1082,1082
2.819897,12755,12755
2.824913,8217,8217
2.829927,3786,3786
2.834943,15656,15656
2.839956,11031,11031
2.844976,6596,6596
2.8499939999999997,2205,2205
2.8550079999999998,13968,13968
2.860026,9341,9341
2.865039,4931,4931
2.870054,423,423
2.875078,12081,12081
2.8800939999999997,7536,7536
2.885113,3182,3182
2.890126,14991,14991
2.89514,10379,10379
2.900157,5819,5819
2.905172,1345,1345
2.910195,12931,12931
2.915209,8430,8430
2.920223,4034,4034
2.9252409999999998,15903,15903
2.930258,11247,11247
2.93527,6653,6653
2.940286,2308,2308
2.945299,13984,13984
2.950316,9401,9401
2.955333,4897,4897
2.960345,441,441
2.965362,12144,12144
2.9703749999999998,7574,7574
2.97539,3074,3074
2.9804239999999997,14721,14721
2.985441,10171,10171
2.990462,5651,5651
2.9954799999999997,1225,1225
3.000499,12853,12853
3.005519,8206,8206
3.010538,3731,3731
3.015567,15422,15422
3.020588,10834,10834
3.025606,6299,6299
3.0306219999999997,1811,1811
3.035638,13581,13581
3.040652,9058,9058
3.045668,4355,4355
3.05068,16229,16229
3.0556959999999997,11538,11538
3.060717,6977,6977
3.065731,2479,2479
3.0707489999999997,14143,14143
3.075762,9535,9535
3.0807789999999997,5076,5076
3.085801,542,542
3.090815,12221,12221
3.095833,7635,7635
3.100847,3117,3117
3.1058589999999997,14883,14883
3.1108789999999997,10176,10176
3.115894,5579,5579
3.120916,1130,1130
3.12593,12742,12742
3.130944,8211,8211
3.135963,3664,3664
3.1409789999999997,15397,15397
3.1459989999999998,10723,10723
3.151015,6120,6120
3.1560289999999998,1678,1678
3.161047,13301,13301
3.166064,8630,8630
3.171078,4190,4190
3.176096,15961,15961
3.18111,11200,11200
3.186128,6576,6576
3.191145,2133,2133
3.196158,13834,13834
3.201176,9221,9221
3.20619,4634,4634
3.21121,125,125
3.216234,11658,11658
3.221248,7146,7146
3.226267,2693,2693
3.23128,14352,14352
3.236293,9727,9727
3.24131,5122,5122
3.246325,571,571
3.251349,12174,12174
3.256364,7573,7573
3.261377,3170,3170
3.2663949999999997,14921,14921
3.271411,10267,10267
3.2764249999999997,5655,5655
3.281441,1260,1260
3.286454,12862,12862
